source,Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature,Month,Year,playlist_month
Months/may_2023.csv,58PWl2rA7lU90UBvDufzWm,55Aa2cqylxrFIXC767Z865,3 Peat,Tha Carter III,Lil Wayne,2008-06-10,199426,60,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2023-05-31T21:40:49Z,"hip hop,new orleans rap,pop rap,rap,trap",0.769,0.66,9,-7.37,1,0.33,0.00112,0,0.078,0.471,153.092,4,may,2023,2023-05-01
Months/may_2023.csv,5sfXK6yQlY9vSzuR3f3oD8,1Z8ODXyhEBi3WynYw0Rya6,Stakes Is High,Stakes Is High,De La Soul,1996-07-02,330408,52,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2023-05-31T21:40:49Z,"east coast hip hop,golden age hip hop,hip hop,jazz rap",0.65,0.766,1,-7.638,1,0.452,0.0466,0,0.955,0.843,92.122,4,may,2023,2023-05-01
Months/may_2023.csv,0DWdj2oZMBFSzRsi2Cvfzf,"790FomKkXshlbRYZFtlgla,0EmeFodog0BfCgMzAIvKQp",TQG,MAÑANA SERÁ BONITO,"KAROL G,Shakira",2023-02-24,197933,95,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2023-05-31T21:40:49Z,"reggaeton,reggaeton colombiano,trap latino,urbano latino,colombian pop,dance pop,latin pop,pop",0.72,0.63,4,-3.547,0,0.277,0.673,0,0.0936,0.607,179.974,4,may,2023,2023-05-01
Months/may_2023.csv,57Ca9ulwiKUh5VEAb0ObA3,2f8rjDwhSy9IDL6sB6BEEE,traffic,YUSFUL MUSIC,YKB,2023-05-05,140551,48,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2023-05-31T21:40:49Z,"nigerian hip hop,nigerian pop",0.715,0.563,3,-11.022,0,0.158,0.64,3.79e-5,0.116,0.666,103.792,4,may,2023,2023-05-01
Months/may_2023.csv,6Na5uKk5SsqZimk0hAWo8y,3TVXtAsR1Inumwj472S9r4,Signs,Signs,Drake,2017-06-23,234373,70,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2023-05-31T21:40:49Z,"canadian hip hop,canadian pop,hip hop,rap,toronto rap",0.794,0.735,0,-4.204,1,0.054,0.108,0.00578,0.112,0.223,107.374,4,may,2023,2023-05-01
Months/may_2023.csv,0ceeRNqbOzRiGE42KWSrRa,"0le01dl1WllSHhjEXRl4in,0YWxKQj2Go9CGHCp77UOyy",Into You (feat. Fabolous),More,"Tamia,Fabolous",2004-04-05,294093,59,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2023-05-31T21:40:49Z,"canadian pop,contemporary r&b,r&b,urban contemporary,gangster rap,hip hop,pop rap,rap,trap",0.677,0.531,7,-7.683,0,0.0327,0.219,0,0.173,0.57,91.104,4,may,2023,2023-05-01
Months/may_2023.csv,3uxhxNWTwL9kYJNbXKRGDm,3zaDigUwjHvjOkSn0NDf9x,Never Stopped,Sorry I'm Late,Bnxn,2021-10-27,200708,46,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2023-05-31T21:40:49Z,"afrobeats,nigerian pop",0.734,0.701,5,-4.627,0,0.264,0.601,2.55e-6,0.137,0.789,91.116,4,may,2023,2023-05-01
Months/may_2023.csv,41X9qar6SruZOPLIV7sgUw,6fxyWrfmjcbj5d12gXeiNV,X-Wing,Melt My Eyez See Your Future,Denzel Curry,2022-03-25,176000,67,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2023-05-31T21:40:49Z,"dark trap,drill,hip hop,miami hip hop,rap,trap,underground hip hop",0.787,0.675,2,-7.629,1,0.136,0.109,0,0.695,0.424,119.988,4,may,2023,2023-05-01
Months/may_2023.csv,1jOgJN75btuUONIdf57vHz,3LZZPxNDGDFVSIPqf4JuEf,Munch (Feelin’ U),Munch (Feelin’ U),Ice Spice,2022-08-10,104819,72,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2023-05-31T21:40:49Z,bronx drill,0.811,0.528,11,-7.278,0,0.275,0.291,0,0.0787,0.635,166.084,4,may,2023,2023-05-01
Months/may_2023.csv,5zWOqc9si4XnemdxZH4WGG,"7izarc0fRIPbdZ8cVyChRf,6U3ybJ9UHNKEdsH7ktGBZ7,5MbNzCW3qokGyoo9giHA3V,028lPW2NdWHdSPCkRkcyhd",Baptize (with JID & EARTHGANG feat. Ant Clemons),Spilligion,"Spillage Village,JID,EARTHGANG,Ant Clemons",2020-09-25,293873,55,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2023-05-31T21:40:49Z,"underground hip hop,hip hop,rap,atl hip hop,psychedelic hip hop",0.669,0.667,6,-7.028,0,0.362,0.187,0,0.172,0.512,77.985,4,may,2023,2023-05-01
Months/may_2023.csv,4gowy3WT6D1yhMLgRBlf9C,"3TVXtAsR1Inumwj472S9r4,1RyvyyTE3xzB2ZywiAwp0i",Change Locations,What A Time To Be Alive,"Drake,Future",2015-09-20,220862,59,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2023-05-31T21:40:49Z,"canadian hip hop,canadian pop,hip hop,rap,toronto rap,atl hip hop,southern hip hop,trap",0.787,0.329,0,-9.991,1,0.391,0.0207,2.95e-6,0.118,0.209,137.85,4,may,2023,2023-05-01
Months/may_2023.csv,0PB0O24JqAuNdOAFVJljMS,"5XJDexmWFLWOkjOEjOVX3e,4q3ewBCX7sLwd24euuV69X",Coco Chanel,3MEN2 KBRN,"Eladio Carrion,Bad Bunny",2023-03-17,208125,93,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2023-05-31T21:40:49Z,"trap boricua,trap latino,trap triste,urbano latino,reggaeton",0.683,0.764,2,-5.995,1,0.0441,0.0427,0,0.0963,0.137,149.949,4,may,2023,2023-05-01
Months/may_2023.csv,4HStxm6wtRzoAyOacAlHUG,4oLeXFyACqeem2VImYeBFe,Danielle (Smile on My Face),Actual Life 3 (January 1 - September 9 2022),Fred again..,2022-11-02,201230,54,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2023-05-31T21:40:49Z,"edm,house,stutter house",0.678,0.931,5,-5.813,1,0.0867,0.00159,0.0275,0.091,0.346,130.021,4,may,2023,2023-05-01
Months/may_2023.csv,2cSdAkzAf2T4j4aLvx4LLz,5Kmr0b3ip8g9P2i0dLTC3Z,Baby Girl,Baby Girl,Disco Lines,2022-06-15,111074,80,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2023-05-31T21:40:49Z,stutter house,0.73,0.907,2,-3.72,1,0.0606,0.0921,0.114,0.23,0.249,120.968,4,may,2023,2023-05-01
Months/may_2023.csv,5GyTokby3eulIdnD6fc0va,3MNLhvqJkWsO6tcjY9ps62,Heaven,Heaven,Maude Latour,2023-02-17,180907,49,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2023-05-31T21:40:49Z,"alt z,indie pop,nyc pop",0.624,0.57,9,-8.244,1,0.0582,0.275,4.43e-4,0.0968,0.398,76.498,4,may,2023,2023-05-01
Months/may_2023.csv,49YdSfNFhK1emSgD2e7Mhx,"0lIIsJafIVVi3ruN2vFzpS,6FiIZF4NkLo6V2C0lovmrQ",Volcano,Volcano,"Moglii,Palmaria",2022-09-02,169002,35,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2023-05-31T21:40:49Z,NA,0.849,0.542,11,-11.787,0,0.307,0.585,0.0936,0.18,0.53,124.939,4,may,2023,2023-05-01
Months/may_2023.csv,4z9kiFW5MYJTmtsz1oBGMp,5z9wLR0RGBcWMXr4fCZW0K,Jimtastic Blues,MAN MADE,Greentea Peng,2021-06-04,213960,38,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2023-05-31T21:40:49Z,"alternative r&b,uk contemporary r&b",0.787,0.727,4,-7.827,0,0.0479,5.54e-4,0.512,0.0267,0.231,115.064,4,may,2023,2023-05-01
Months/may_2023.csv,3CJF16KCm4cu1faudAfkAL,3bXDOLmSQHIP7zAyY633kT,Flew The Coup,Adibanti - EP,Adibanti,2017-12-01,203278,40,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2023-05-31T21:40:49Z,NA,0.817,0.537,11,-6.663,0,0.0652,0.296,0.00336,0.249,0.485,125.027,4,may,2023,2023-05-01
Months/may_2023.csv,4OLZpBLCAYnDM8H3far7J0,3DGlTwdM5Dim9XQipb3jMf,FORWARD,FORWARD,Jordan Ward,2023-03-03,184520,47,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2023-05-31T21:40:49Z,"chill abstract hip hop,indie hip hop,indie r&b",0.739,0.421,1,-11.603,1,0.0732,0.816,0.00903,0.116,0.47,129.977,4,may,2023,2023-05-01
Months/may_2023.csv,27a1mYSG5tYg7dmEjWBcmL,0Y5tJX1MQlPlqiwlOH1tJY,CAN'T SAY,ASTROWORLD,Travis Scott,2018-08-03,198408,81,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2023-05-31T21:40:49Z,"hip hop,rap,slap house",0.702,0.708,10,-5.366,0,0.0547,0.201,0,0.118,0.713,147.98,4,may,2023,2023-05-01
Months/may_2023.csv,0E6GxVs1NLV9FxK9rK4K1G,1ybINI1qPiFbwDXamRtwxD,Ruby Red,S!ck S!ck S!ck,Smino,2016-12-01,264125,43,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2023-05-31T21:40:49Z,alternative r&b,0.568,0.515,5,-9.212,1,0.474,0.507,0,0.0997,0.26,126.819,4,may,2023,2023-05-01
Months/may_2023.csv,4XE1StBll9KcNa8nHa3nXG,"5oifjQw72WO7Jut07fVWMy,3Gm5F95VdRxW3mqCn8RPBJ,6qgnBH6iDM91ipVXv28OMu",Rebuke,Rebuke,"KAYTRAMINÉ,Aminé,KAYTRANADA",2023-05-15,118436,62,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2023-05-31T21:40:49Z,"pop rap,portland hip hop,rap,underground hip hop,alternative r&b,escape room,indie soul,lgbtq+ hip hop",0.545,0.588,9,-7.313,0,0.101,0.18,0,0.127,0.502,86.822,4,may,2023,2023-05-01
Months/may_2023.csv,4Y2eTHHPa2bsLcHqW8EsS7,3KZqURvkchgJNMCYwrf4Mn,Joy Ride,Joy Ride,Dash George,2021-08-11,81263,51,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2023-05-31T21:40:49Z,NA,0.649,0.255,4,-14.536,1,0.0767,0.633,6.53e-6,0.12,0.15,145.888,4,may,2023,2023-05-01
Months/may_2023.csv,55mvtucws4Mnro27744t9X,43JlwunhXm1oqdKyOa2Z9Y,Red Room,Mood Valiant,Hiatus Kaiyote,2021-06-25,232053,63,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2023-05-31T21:40:49Z,"alternative r&b,australian r&b,indie soul,shiver pop",0.687,0.361,7,-9.782,1,0.0501,0.631,0.00479,0.117,0.453,80.935,4,may,2023,2023-05-01
Months/may_2023.csv,36Jk4Gov47YOevltFX97sD,5wjWLK4KMqmRbdUtTEV1BG,Late Night Morning Light,Bye Bye 17,Har Mar Superstar,2013-04-23,125962,51,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2023-05-31T21:40:49Z,minneapolis indie,0.648,0.74,7,-6.107,1,0.0366,0.0795,0.0707,0.587,0.813,105.117,4,may,2023,2023-05-01
Months/may_2023.csv,15OuYVcLWb6mkaq8sAoAXD,"4q1qItmjb9INKQM0F82StP,4GoD5FJCgC0lbzde7ly44M,052uglZ4PgpVs8YxEOViXz",Don’t You Go Falling In Love (feat. Biig Piig & Lord Apex),Mac Wetha & Friends 2,"Mac Wetha,Biig Piig,Lord Apex",2023-03-30,231800,38,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2023-05-31T21:40:49Z,"uk alternative hip hop,indie soul,modern alternative pop",0.671,0.512,2,-8.87,0,0.152,0.275,1.67e-4,0.405,0.312,81.999,4,may,2023,2023-05-01
Months/may_2023.csv,360NCp4XoQ0sFi5jgu5Ww7,"7gSjFKpVmDgC2MMsnN8CYq,2EMAnMvWE2eb56ToJVfCWs",Insecure,Insecure,"Jazmine Sullivan,Bryson Tiller",2017-08-04,218072,63,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2023-05-31T21:40:49Z,"neo soul,r&b,urban contemporary,kentucky hip hop,rap",0.512,0.511,7,-4.412,0,0.324,0.537,0,0.115,0.651,88.816,4,may,2023,2023-05-01
Months/may_2023.csv,5QPFhjZWy0wpJItI4AXHnb,1dbTwUlL11ZYdC1YAR07AM,U Can't Be My Baby,U Can't Be My Baby,Foggieraw,2017-08-02,205635,24,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2023-05-31T21:40:49Z,christian trap,0.623,0.385,1,-11.733,1,0.0919,0.0233,8.55e-5,0.133,0.225,95.679,4,may,2023,2023-05-01
Months/may_2023.csv,5qs6o1hw7dCLZhJotgRNfn,0knGpCTbmG4ctl1wzYRZs4,Violence),Violence),Dijon,2017-12-22,205500,49,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2023-05-31T21:40:49Z,bedroom soul,0.465,0.595,7,-3.644,1,0.0458,0.338,0,0.324,0.199,132.617,4,may,2023,2023-05-01
Months/may_2023.csv,2kgeiRKL4piivHUaq7zZz4,7e1ICztHM2Sc4JNLxeMXYl,No Good,Amusing Her Feelings,dvsn,2021-01-15,215257,19,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2023-05-31T21:40:49Z,"canadian contemporary r&b,r&b",0.774,0.191,6,-12.717,1,0.0663,0.242,2.38e-6,0.0949,0.284,96.973,4,may,2023,2023-05-01
Months/may_2023.csv,3X9h3LfRfKx73wKLISQgCG,"4zrFO6P7G6EZry0pfxMfKT,7yxi31szvlbwvKq9dYOmFI",Two Dancers (ii) - Jon Hopkins Remix,We Still Got The Taste Dancin' On Our Tongues,"Wild Beasts,Jon Hopkins",2010-08-03,405933,20,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2023-05-31T21:40:49Z,"alternative dance,british indie rock,chamber pop,chamber psych,leeds indie,new rave,compositional ambient,electronica,intelligent dance music",0.663,0.56,1,-9.514,1,0.047,0.0208,0.418,0.0438,0.79,125.008,4,may,2023,2023-05-01
Months/may_2023.csv,7x8pIrhMu9FCmqqHNyuH0P,6nB0iY1cjSY1KyhYyuIIKH,cellophane,MAGDALENE,FKA twigs,2019-11-08,204066,63,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2023-05-31T21:40:49Z,"afrofuturism,alternative r&b,art pop,escape room,experimental r&b,trip hop",0.431,0.284,2,-11.858,1,0.0432,0.871,1.36e-4,0.0899,0.229,98.317,1,may,2023,2023-05-01
Months/may_2023.csv,3dccBGnoR3BZrfJGmxNj04,5W10uJRsbt9bROJDKoI1Wn,Doomed,Live From Blackalachia,Moses Sumney,2021-12-10,345920,23,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2023-05-31T21:40:49Z,"alternative r&b,art pop,indie soul,la pop",0.133,0.278,0,-9.416,1,0.0336,0.895,0.00369,0.325,0.0371,83.333,3,may,2023,2023-05-01
Months/may_2023.csv,7aRCf5cLOFN1U7kvtChY1G,3TVXtAsR1Inumwj472S9r4,Search & Rescue,Search & Rescue,Drake,2023-04-07,272112,90,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2023-05-31T21:40:49Z,"canadian hip hop,canadian pop,hip hop,rap,toronto rap",0.817,0.44,10,-8.482,0,0.0734,0.0603,1.42e-6,0.33,0.544,142.024,4,may,2023,2023-05-01
Months/may_2023.csv,02rdXe0KhMe8p6ZHzYtuw0,"5SXuuuRpukkTvsLuUknva1,3tlXnStJ1fFhdScmQeLpuG",lost souls (with Brent Faiyaz),The Melodic Blue,"Baby Keem,Brent Faiyaz",2021-09-22,269727,76,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2023-05-31T21:40:49Z,"hip hop,rap,r&b",0.649,0.347,1,-7.67,0,0.404,0.485,3.24e-5,0.154,0.176,169.994,4,may,2023,2023-05-01
Months/may_2023.csv,4avcOhX9mcW9UItZI3SQTt,1eYhYunlNJlDoQhtYBvPsi,What Would I Do Without You,The Best of Ray Charles: The Atlantic Years,Ray Charles,1994-07-05,158773,17,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2023-05-31T21:40:49Z,"classic soul,jazz blues,piano blues,soul,soul blues,vocal jazz",0.597,0.163,4,-11.156,1,0.0345,0.923,1.18e-5,0.0866,0.479,125.593,3,may,2023,2023-05-01
Months/may_2023.csv,0QZ5yyl6B6utIWkxeBDxQN,6ltzsmQQbmdoHHbLZ4ZN25,The Night We Met,Strange Trails,Lord Huron,2015-04-07,208211,81,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2023-05-31T21:40:49Z,"indie folk,modern rock,stomp and holler",0.545,0.366,2,-9.51,1,0.0378,0.969,0.267,0.641,0.1,86.997,3,may,2023,2023-05-01
Months/may_2023.csv,2VL573wd9nlqXYHaQoFXfV,35l9BRT7MXmM8bv2WDQiyB,Pictures of Us,Beatopia,beabadoobee,2022-07-15,279306,56,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2023-05-31T21:40:49Z,"bedroom pop,bubblegrunge,indie pop,pov: indie",0.495,0.794,2,-6.712,1,0.0303,0.346,0.45,0.117,0.193,120.179,4,may,2023,2023-05-01
Months/may_2023.csv,47fRWtsk10BVyogmVjecRe,4j7DrazfBZLLD0OrVoAtEe,Bull Believer,Rat Saw God,Wednesday,2023-04-07,510773,49,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2023-05-31T21:40:49Z,"asheville indie,bubblegrunge,countrygaze",0.287,0.58,2,-6.83,1,0.0461,0.00784,0.516,0.0968,0.0796,118.595,4,may,2023,2023-05-01
Months/may_2023.csv,7d82hWI28luZcFv2y3cdbT,2ooIqOf4X2uz4mMptXCtie,[untitled],In the Aeroplane Over the Sea,Neutral Milk Hotel,1998-02-20,136026,47,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2023-05-31T21:40:49Z,"alternative rock,chamber pop,elephant 6,indie rock,lo-fi,noise pop",0.0735,0.873,4,-4.24,1,0.12,0.00204,0.411,0.13,0.11,188.917,4,may,2023,2023-05-01
Months/november_2017.csv,NA,NA,War Is Coming (If You Want It),War Is Coming (If You Want It) - Single,Car Seat Headrest,NA,206000,0,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2017-11-30T00:03:35Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,november,2017,2017-11-01
Months/november_2017.csv,NA,NA,24/7,Hard - EP,The Neighbourhood,NA,221000,0,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2017-11-30T00:03:35Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,november,2017,2017-11-01
Months/november_2017.csv,NA,NA,Abandoned Mansion,Abandoned Mansion,Dr. Dog,NA,322000,0,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2017-11-30T00:03:35Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,november,2017,2017-11-01
Months/november_2017.csv,NA,NA,Die Young,What Now,Sylvan Esso,NA,210000,0,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2017-11-30T00:03:35Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,november,2017,2017-11-01
Months/november_2017.csv,NA,NA,Fear,So Far Gone,Drake,NA,280000,0,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2017-11-30T00:03:35Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,november,2017,2017-11-01
Months/november_2017.csv,NA,NA,If Before I Wake,Popular Manipulations,The Districts,NA,176000,0,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2017-11-30T00:03:35Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,november,2017,2017-11-01
Months/november_2017.csv,NA,NA,Dream,Dream - Single,Bishop Briggs,NA,194000,0,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2017-11-30T00:03:35Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,november,2017,2017-11-01
Months/november_2017.csv,NA,NA,Passion,Here Come the Runts,AWOLNATION,NA,201000,0,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2017-11-30T00:03:35Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,november,2017,2017-11-01
Months/november_2017.csv,NA,NA,Cosmopolitan,Cosmopolitan EP,Møme,NA,256000,0,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2017-11-30T00:03:35Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,november,2017,2017-11-01
Months/november_2017.csv,6NWl2m8asvH83xjuXVNsuG,3EXdLajEO02ziZ90P90bSW,Betrayed,Betrayed,Lil Xan,2017-10-19,187453,60,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2017-11-30T04:17:08Z,"emo rap,underground hip hop",0.823,0.419,10,-10.358,0,0.165,0.416,0,0.105,0.277,119.958,4,november,2017,2017-11-01
Months/november_2017.csv,NA,NA,Malibu 1992,How Will You Know If You Never Try,COIN,NA,341000,0,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2017-11-30T00:03:35Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,november,2017,2017-11-01
Months/november_2017.csv,NA,NA,I Dare You,I See You,The xx,NA,233000,0,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2017-11-30T00:03:35Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,november,2017,2017-11-01
Months/november_2017.csv,NA,NA,River,Coming Home (Deluxe),Leon Bridges,NA,238000,0,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2017-11-30T00:03:35Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,november,2017,2017-11-01
Months/november_2017.csv,NA,NA,Joga O Bum Bum Tam Tam,Joga O Bum Bum Tam Tam - Single,Mc Fioti,NA,155000,0,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2017-11-30T00:03:35Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,november,2017,2017-11-01
Months/november_2017.csv,NA,NA,Now or Never,hopeless fountain kingdom (Deluxe),Halsey,NA,214000,0,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2017-11-30T00:03:35Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,november,2017,2017-11-01
Months/november_2017.csv,NA,NA,City Burns,Cheers to the Fall,Andra Day,NA,293000,0,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2017-11-30T00:03:35Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,november,2017,2017-11-01
Months/november_2017.csv,NA,NA,bellyache,dont smile at me,Billie Eilish,NA,179000,0,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2017-11-30T00:03:35Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,november,2017,2017-11-01
Months/november_2017.csv,NA,NA,Oh Sheit It's X,Apocalypse,Thundercat,NA,227000,0,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2017-11-30T00:03:35Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,november,2017,2017-11-01
Months/november_2017.csv,NA,NA,Poison Cup,Post-War,M. Ward,NA,160000,0,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2017-11-30T00:03:35Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,november,2017,2017-11-01
Months/november_2017.csv,NA,NA,Seasons (Waiting On You),Singles,Future Islands,NA,226000,0,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2017-11-30T00:03:35Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,november,2017,2017-11-01
Months/november_2017.csv,NA,NA,Borrowed Lives (feat. Nvdes),Borrowed Lives - EP,Pierce Fulton,NA,313000,0,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2017-11-30T00:03:35Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,november,2017,2017-11-01
Months/november_2017.csv,NA,NA,Bust Down,A Love Letter to You 2,Trippie Redd,NA,245000,0,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2017-11-30T00:03:35Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,november,2017,2017-11-01
Months/november_2017.csv,NA,NA,Color Green,Lost in Translation,New Politics,NA,274000,0,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2017-11-30T00:03:35Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,november,2017,2017-11-01
Months/november_2017.csv,NA,NA,Confidently Lost,Confidently Lost,Sabrina Claudio,NA,209000,0,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2017-11-30T00:03:35Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,november,2017,2017-11-01
Months/november_2017.csv,NA,NA,Cold Little Heart,Love & Hate,Michael Kiwanuka,NA,597000,0,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2017-11-30T00:03:35Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,november,2017,2017-11-01
Months/november_2017.csv,NA,NA,Say A',The Bigger Artist,A Boogie wit da Hoodie,NA,214000,0,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2017-11-30T00:03:35Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,november,2017,2017-11-01
Months/november_2017.csv,5EYi2rH4LYs6M21ZLOyQTx,"7pbDxGE6nQSZVfiFdq9lOL,4gHcu2JoaXJ0mV4aNPCd7N",Loving Is Easy,Loving Is Easy,"Rex Orange County,Benny Sings",2017-10-11,155720,77,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2017-11-30T00:06:02Z,"bedroom pop,pop,dutch pop,indie soul",0.756,0.609,3,-7.927,1,0.0544,0.217,0.00474,0.096,0.537,117.023,4,november,2017,2017-11-01
Months/november_2017.csv,NA,NA,The Way You Used to Do,Villains,Queens of the Stone Age,NA,274000,0,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2017-11-30T00:03:35Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,november,2017,2017-11-01
Months/november_2017.csv,0EM0yABJzbFOvZQkfvuvCy,"6qgnBH6iDM91ipVXv28OMu,2VAnyOxzJuSAj7XIuEOT38,5XenQ7XfcvQdfIbpLEFaKQ",TOGETHER,99.9%,"KAYTRANADA,AlunaGeorge,GoldLink",2016-05-06,197240,3,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2017-11-30T00:04:34Z,"escape room,indie soul,lgbtq+ hip hop,electropop,house,pop,tropical house,alternative r&b,dmv rap,hip hop,r&b,rap,underground hip hop",0.825,0.694,1,-7.604,1,0.177,0.0247,0.0124,0.356,0.809,112.017,4,november,2017,2017-11-01
